time_sec,target_rps,actual_sent,success_count,fail_count,avg_latency_ms,p95_latency_ms,scenario,phase
483,688,688,368,320,4706.39,5955.04,sale_event,peak
484,631,631,355,276,4656.11,5988.74,sale_event,peak
485,680,680,362,318,4683.89,5977.6,sale_event,peak
486,504,504,361,143,4169.64,5942.65,sale_event,peak
487,634,634,364,270,4545.83,5990.25,sale_event,peak
488,555,555,371,184,4333.13,5974.06,sale_event,peak
489,539,539,379,160,4316.37,5977.56,sale_event,peak
490,681,681,355,326,4725.61,5959.6,sale_event,peak
491,643,643,360,283,4637.47,5955.09,sale_event,peak
492,508,508,379,129,4263.1,5991.14,sale_event,peak
493,642,642,356,286,4719.48,5950.79,sale_event,peak
494,511,511,353,158,4446.74,5971.06,sale_event,peak
495,686,686,336,350,4850.5,5961.2,sale_event,peak
496,667,667,367,300,4633.39,5963.54,sale_event,peak
497,604,604,349,255,4626.67,5980.28,sale_event,peak
498,691,691,360,331,4679.23,5941.56,sale_event,peak
499,510,510,390,120,4177.84,5974.25,sale_event,peak
500,523,523,357,166,4451.93,5980.85,sale_event,peak
501,585,585,358,227,4530.74,5951.78,sale_event,peak
502,573,573,370,203,4412.37,5962.97,sale_event,peak
503,557,557,371,186,4380.46,5973.57,sale_event,peak
504,534,534,379,155,4337.95,5972.64,sale_event,peak
505,505,505,364,141,4355.93,5954.62,sale_event,peak
506,580,580,342,238,4631.94,5962.54,sale_event,peak
507,648,648,349,299,4605.45,5992.15,sale_event,peak
508,695,695,378,317,4552.85,5959.12,sale_event,peak
509,581,581,383,198,4367.62,5977.06,sale_event,peak
510,661,661,368,293,4750.82,5959.78,sale_event,peak
511,668,668,345,323,4826.94,5960.67,sale_event,peak
512,601,601,356,245,4573.23,5968.0,sale_event,peak
513,517,517,378,139,4259.01,5962.36,sale_event,peak
514,520,520,354,166,4367.81,5973.35,sale_event,peak
515,695,695,365,330,4671.24,5980.16,sale_event,peak
516,644,644,367,277,4576.64,5969.66,sale_event,peak
517,669,669,362,307,4667.92,5967.09,sale_event,peak
518,602,602,377,225,4510.57,5969.32,sale_event,peak
519,670,670,362,308,4664.58,5953.91,sale_event,peak
520,648,648,367,281,4579.98,5978.32,sale_event,peak
521,619,619,366,253,4498.77,5976.09,sale_event,peak
522,547,547,372,175,4296.45,5975.13,sale_event,peak
523,504,504,385,119,4168.34,5935.29,sale_event,peak
524,684,684,349,335,4792.8,5987.02,sale_event,peak
525,551,551,373,178,4329.86,5983.3,sale_event,peak
526,633,633,363,270,4645.85,5966.93,sale_event,peak
527,640,640,354,286,4660.34,5962.85,sale_event,peak
528,551,551,371,180,4329.24,5948.8,sale_event,peak
529,550,550,380,170,4338.27,5988.81,sale_event,peak
530,543,543,364,179,4494.47,5964.69,sale_event,peak
531,595,595,313,282,4707.99,5974.47,sale_event,peak
532,515,515,394,121,4054.43,5949.88,sale_event,peak
533,627,627,357,270,4635.23,5977.58,sale_event,peak
534,656,656,370,286,4678.97,5957.71,sale_event,peak
535,685,685,359,326,4774.01,5970.11,sale_event,peak
536,669,669,366,303,4705.25,5978.81,sale_event,peak
537,612,612,362,250,4604.3,5957.19,sale_event,peak
538,503,503,361,142,4273.31,5974.68,sale_event,peak
539,558,558,358,200,4400.21,5974.91,sale_event,peak
540,665,665,368,297,4620.01,5966.95,sale_event,peak
541,695,695,369,326,4704.58,5980.78,sale_event,peak
542,610,610,371,239,4569.5,5973.98,sale_event,peak
543,511,511,348,163,4360.81,5947.29,sale_event,peak
544,565,565,355,210,4413.39,5971.85,sale_event,peak
545,646,646,386,260,4521.47,5937.34,sale_event,peak
546,619,619,375,244,4587.98,5961.04,sale_event,peak
547,623,623,366,257,4654.23,5990.99,sale_event,peak
548,582,582,364,218,4594.15,5956.3,sale_event,peak
549,624,624,361,263,4679.9,5958.16,sale_event,peak
550,645,645,374,271,4680.42,5979.7,sale_event,peak
551,620,620,356,264,4693.91,5975.7,sale_event,peak
552,565,565,369,196,4449.6,5955.17,sale_event,peak
553,529,529,353,176,4385.91,5966.06,sale_event,peak
554,518,518,374,144,4249.52,5976.8,sale_event,peak
555,511,511,359,152,4247.72,5964.09,sale_event,peak
556,644,644,369,275,4569.26,5969.5,sale_event,peak
557,530,530,354,176,4341.54,5974.21,sale_event,peak
558,531,531,385,146,4192.76,5946.61,sale_event,peak
559,663,663,370,293,4725.14,5969.61,sale_event,peak
560,563,563,354,209,4573.54,5977.27,sale_event,peak
561,552,552,366,186,4390.58,5963.13,sale_event,peak
562,626,626,375,251,4548.42,5960.45,sale_event,peak
563,694,694,380,314,4679.57,5975.91,sale_event,peak
564,504,504,350,154,4435.13,5973.9,sale_event,peak
565,532,532,376,156,4396.65,5960.68,sale_event,peak
566,690,690,360,330,4826.93,5981.74,sale_event,peak
567,617,617,374,243,4614.52,5974.46,sale_event,peak
568,582,582,349,233,4593.5,5948.97,sale_event,peak
569,640,640,363,277,4683.41,5970.57,sale_event,peak
570,662,662,364,298,4745.43,5985.65,sale_event,peak
571,673,673,371,302,4706.62,5949.32,sale_event,peak
572,510,510,374,136,4339.0,5996.47,sale_event,peak
573,667,667,343,324,4779.16,5925.45,sale_event,peak
574,501,501,352,149,4381.47,5966.31,sale_event,peak
575,676,676,345,331,4788.39,5963.46,sale_event,peak
576,617,617,367,250,4579.36,5984.6,sale_event,peak
577,584,584,363,221,4463.48,5958.56,sale_event,peak
578,697,697,378,319,4737.72,5959.53,sale_event,peak
579,624,624,323,301,4809.44,5983.53,sale_event,peak
580,684,684,359,325,4619.81,5953.9,sale_event,peak
581,693,693,409,284,4549.39,5976.85,sale_event,peak
582,593,593,348,245,4592.42,5971.76,sale_event,peak
583,569,569,372,197,4392.06,5961.71,sale_event,peak
584,696,696,347,349,4731.34,5971.4,sale_event,peak
585,646,646,386,260,4560.62,5965.75,sale_event,peak
586,700,700,350,350,4816.96,5972.32,sale_event,peak
587,676,676,375,301,4629.33,5935.41,sale_event,peak
588,530,530,350,180,4395.48,5982.04,sale_event,peak
589,693,693,377,316,4734.82,5982.31,sale_event,peak
590,515,515,357,158,4363.11,5957.91,sale_event,peak
591,579,579,364,215,4504.41,5956.63,sale_event,peak
592,651,651,370,281,4631.73,5972.26,sale_event,peak
593,646,646,375,271,4617.37,5988.61,sale_event,peak
594,533,533,359,174,4320.01,5961.33,sale_event,peak
595,569,569,362,207,4394.63,5973.75,sale_event,peak
596,647,647,371,276,4564.98,5957.87,sale_event,peak
597,574,574,357,217,4463.51,5954.1,sale_event,peak
598,538,538,355,183,4393.87,5978.55,sale_event,peak
599,609,609,365,244,4541.24,5969.31,sale_event,peak
600,629,629,361,268,4628.81,5970.0,sale_event,peak
601,607,607,358,249,4548.28,5959.97,sale_event,peak
602,610,610,379,231,4507.33,5968.13,sale_event,peak
603,533,533,375,158,4373.03,5975.34,sale_event,peak
604,639,639,362,277,4644.05,5967.24,sale_event,peak
605,553,553,371,182,4423.01,5975.6,sale_event,peak
606,671,671,360,311,4741.17,5956.84,sale_event,peak
607,659,659,374,285,4738.46,5975.14,sale_event,peak
608,660,660,341,319,4833.77,5949.41,sale_event,peak
609,615,615,353,262,4636.54,5977.99,sale_event,peak
610,598,598,345,253,4655.27,5966.43,sale_event,peak
611,627,627,365,262,4586.39,5972.19,sale_event,peak
612,654,654,373,281,4594.09,5959.42,sale_event,peak
613,588,588,369,219,4529.76,5968.04,sale_event,peak
614,656,656,354,302,4702.8,5979.67,sale_event,peak
615,578,578,367,211,4442.11,5970.42,sale_event,peak
616,692,692,373,319,4707.44,5961.0,sale_event,peak
617,630,630,380,250,4620.66,5962.91,sale_event,peak
618,549,549,358,191,4539.09,5997.74,sale_event,peak
619,604,604,360,244,4500.82,5952.84,sale_event,peak
620,662,662,376,286,4606.43,5967.55,sale_event,peak
621,668,668,382,286,4678.25,5970.31,sale_event,peak
622,666,666,338,328,4818.53,5974.63,sale_event,peak
623,545,545,368,177,4339.42,5946.0,sale_event,peak
624,657,657,372,285,4626.19,5984.23,sale_event,peak
625,650,650,387,263,4653.15,5953.68,sale_event,peak
626,558,558,343,215,4646.37,5971.01,sale_event,peak
627,504,504,346,158,4444.16,5982.53,sale_event,peak
628,617,617,354,263,4674.71,5977.79,sale_event,peak
629,670,670,371,299,4698.34,5943.44,sale_event,peak
630,619,619,345,274,4730.82,5985.26,sale_event,peak
631,523,523,362,161,4341.68,5968.96,sale_event,peak
632,573,573,354,219,4560.0,5959.7,sale_event,peak
633,629,629,364,265,4635.92,5959.11,sale_event,peak
634,671,671,358,313,4781.26,5985.84,sale_event,peak
635,620,620,362,258,4659.77,5953.04,sale_event,peak
636,555,555,341,214,4609.7,5986.19,sale_event,peak
637,546,546,345,201,4381.04,5963.95,sale_event,peak
638,503,503,369,134,4115.0,5968.7,sale_event,peak
639,638,638,353,285,4535.35,5966.22,sale_event,peak
640,605,605,353,252,4405.31,5972.0,sale_event,peak
641,622,622,388,234,4355.84,5977.22,sale_event,peak
642,579,579,359,220,4471.88,5950.26,sale_event,peak
643,587,587,368,219,4509.2,5977.35,sale_event,peak
644,500,500,375,125,4272.53,5949.64,sale_event,peak
645,512,512,348,164,4473.35,5984.88,sale_event,peak
646,511,511,372,139,4303.33,5978.59,sale_event,peak
647,530,530,326,204,4542.81,5952.73,sale_event,peak
648,500,500,357,143,4314.38,5975.31,sale_event,peak
649,659,659,370,289,4711.19,5965.94,sale_event,peak
650,615,615,354,261,4699.89,5951.33,sale_event,peak
651,611,611,362,249,4659.55,5967.41,sale_event,peak
652,697,697,356,341,4828.72,5962.82,sale_event,peak
653,532,532,355,177,4475.71,5966.37,sale_event,peak
654,605,605,367,238,4543.43,5971.14,sale_event,peak
655,695,695,353,342,4847.94,5971.62,sale_event,peak
656,519,519,366,153,4391.45,5978.74,sale_event,peak
657,512,512,342,170,4429.53,5939.19,sale_event,peak
658,676,676,378,298,4653.79,5996.56,sale_event,peak
659,582,582,355,227,4573.27,5951.41,sale_event,peak
660,694,694,364,330,4756.05,5974.22,sale_event,peak
661,695,695,376,319,4719.67,5988.77,sale_event,peak
662,570,570,345,225,4508.26,5949.0,sale_event,peak
663,642,642,375,267,4526.05,5981.69,sale_event,peak
664,632,632,383,249,4572.58,5950.92,sale_event,peak
665,689,689,344,345,4867.52,5977.5,sale_event,peak
666,693,693,346,347,4776.16,5979.39,sale_event,peak
667,588,588,374,214,4419.69,5976.31,sale_event,peak
668,642,642,364,278,4657.08,5978.19,sale_event,peak
669,515,515,352,163,4336.89,5956.85,sale_event,peak
670,691,691,353,338,4759.62,5963.48,sale_event,peak
671,657,657,338,319,4684.68,5975.94,sale_event,peak
672,594,594,382,212,4448.91,5982.23,sale_event,peak
673,521,521,342,179,4485.44,5960.32,sale_event,peak
674,526,526,370,156,4311.04,5965.1,sale_event,peak
675,628,628,351,277,4638.68,5961.98,sale_event,peak
676,636,636,341,295,4676.73,5987.54,sale_event,peak
677,552,552,384,168,4355.62,5956.03,sale_event,peak
678,586,586,350,236,4638.76,5982.23,sale_event,peak
679,640,640,378,262,4596.63,5962.32,sale_event,peak
680,674,674,364,310,4734.11,5975.23,sale_event,peak
681,619,619,351,268,4634.77,5976.88,sale_event,peak
682,599,599,376,223,4440.36,5951.53,sale_event,peak
683,642,642,368,274,4624.13,5986.14,sale_event,peak
684,698,698,354,344,4718.2,5974.7,sale_event,peak
685,667,667,385,282,4608.78,5962.31,sale_event,peak
686,648,648,350,298,4696.48,5944.2,sale_event,peak
687,618,618,373,245,4566.75,5978.78,sale_event,peak
688,577,577,342,235,4525.93,5966.6,sale_event,peak
689,588,588,367,221,4477.06,5972.57,sale_event,peak
690,661,661,368,293,4663.47,5981.23,sale_event,peak
691,682,682,327,355,4733.7,5965.49,sale_event,peak
692,503,503,399,104,3947.75,5955.8,sale_event,peak
693,640,640,375,265,4597.95,5976.35,sale_event,peak
694,517,517,369,148,4368.26,5964.61,sale_event,peak
695,630,630,360,270,4678.54,5979.69,sale_event,peak
696,644,644,340,304,4748.62,5965.32,sale_event,peak
697,666,666,356,310,4685.48,5969.96,sale_event,peak
698,688,688,374,314,4675.8,5973.22,sale_event,peak
699,555,555,344,211,4490.14,5945.34,sale_event,peak
700,529,529,372,157,4355.43,5986.63,sale_event,peak
701,484,484,339,145,4296.97,5965.0,sale_event,cool_down
702,508,508,370,138,4277.16,5971.93,sale_event,cool_down
703,504,504,367,137,4311.41,5951.17,sale_event,cool_down
704,498,498,360,138,4353.95,5991.45,sale_event,cool_down
705,491,491,356,135,4270.4,5971.41,sale_event,cool_down
706,481,481,365,116,4172.32,5955.8,sale_event,cool_down
707,484,484,357,127,4239.65,5964.33,sale_event,cool_down
708,490,490,351,139,4267.27,5983.76,sale_event,cool_down
709,466,466,382,84,4044.91,5973.64,sale_event,cool_down
710,478,478,375,103,4039.57,5953.88,sale_event,cool_down
711,484,484,357,127,4189.86,5965.0,sale_event,cool_down
712,461,461,340,121,4139.92,5979.98,sale_event,cool_down
713,461,461,355,106,4178.44,5968.24,sale_event,cool_down
714,496,496,358,138,4251.11,5972.85,sale_event,cool_down
715,473,473,356,117,4202.11,5974.18,sale_event,cool_down
716,462,462,350,112,4076.69,5924.91,sale_event,cool_down
717,490,490,377,113,4170.64,5963.26,sale_event,cool_down
718,477,477,350,127,4370.51,5976.69,sale_event,cool_down
719,464,464,377,87,4242.06,5974.89,sale_event,cool_down
720,467,467,343,124,4285.93,5979.39,sale_event,cool_down
721,480,480,356,124,4160.37,5967.98,sale_event,cool_down
722,476,476,354,122,4230.02,5977.59,sale_event,cool_down
723,442,442,336,106,4137.92,5984.96,sale_event,cool_down
724,461,461,379,82,4041.55,5948.72,sale_event,cool_down
725,465,465,369,96,4127.43,5975.43,sale_event,cool_down
726,445,445,371,74,4119.8,5972.39,sale_event,cool_down
727,472,472,374,98,4062.28,5974.3,sale_event,cool_down
728,450,450,340,110,4167.05,5967.51,sale_event,cool_down
729,454,454,369,85,4063.34,5960.49,sale_event,cool_down
730,460,460,380,80,3967.94,5977.59,sale_event,cool_down
731,450,450,361,89,4041.33,5974.11,sale_event,cool_down
732,450,450,364,86,3981.79,5938.55,sale_event,cool_down
733,448,448,353,95,3959.21,5972.62,sale_event,cool_down
734,442,442,369,73,3966.09,5984.65,sale_event,cool_down
735,436,436,384,52,3763.6,5962.16,sale_event,cool_down
736,426,426,396,30,3490.52,5973.43,sale_event,cool_down
737,428,428,428,0,3145.35,5430.04,sale_event,cool_down
738,428,428,386,42,3148.05,5328.34,sale_event,cool_down
739,421,421,421,0,3237.66,5488.9,sale_event,cool_down
740,444,444,381,63,3161.74,5342.41,sale_event,cool_down
741,449,449,404,45,3569.4,5968.38,sale_event,cool_down
742,423,423,423,0,3200.15,5656.9,sale_event,cool_down
743,432,432,378,54,3081.34,5282.1,sale_event,cool_down
744,444,444,444,0,3405.35,5881.23,sale_event,cool_down
745,403,403,343,60,2987.77,5039.97,sale_event,cool_down
746,417,417,417,0,3335.65,5590.63,sale_event,cool_down
747,436,436,371,65,3173.01,5310.2,sale_event,cool_down
748,423,423,423,0,3389.11,5741.43,sale_event,cool_down
749,431,431,363,68,3110.83,5212.37,sale_event,cool_down
750,403,403,403,0,3401.14,5630.66,sale_event,cool_down
751,432,432,368,64,3098.58,5235.2,sale_event,cool_down
752,401,401,401,0,3240.02,5491.21,sale_event,cool_down
753,414,414,393,21,3050.25,5325.95,sale_event,cool_down
754,403,403,403,0,3131.92,5423.5,sale_event,cool_down
755,423,423,423,0,3049.14,5430.71,sale_event,cool_down
756,398,398,342,56,2885.55,5053.18,sale_event,cool_down
757,403,403,403,0,3026.61,5242.05,sale_event,cool_down
758,398,398,398,0,3018.25,5243.53,sale_event,cool_down
759,396,396,396,0,2915.24,5156.52,sale_event,cool_down
760,390,390,390,0,2900.4,5119.57,sale_event,cool_down
761,395,395,377,18,2875.11,5011.98,sale_event,cool_down
762,386,386,386,0,2837.07,4835.45,sale_event,cool_down
763,378,378,378,0,2881.82,5093.56,sale_event,cool_down
764,396,396,396,0,2893.41,5076.92,sale_event,cool_down
765,398,398,398,0,2981.01,5285.49,sale_event,cool_down
766,366,366,366,0,2698.73,4736.86,sale_event,cool_down
767,387,387,387,0,2851.64,5042.81,sale_event,cool_down
768,383,383,383,0,3157.1,5373.11,sale_event,cool_down
769,383,383,383,0,2798.51,4820.42,sale_event,cool_down
770,367,367,367,0,2728.39,4801.56,sale_event,cool_down
771,394,394,394,0,2888.66,5070.84,sale_event,cool_down
772,383,383,383,0,2801.11,4974.24,sale_event,cool_down
773,371,371,371,0,2724.22,4833.87,sale_event,cool_down
774,357,357,357,0,2713.31,4699.88,sale_event,cool_down
775,358,358,358,0,2642.04,4531.02,sale_event,cool_down
776,382,382,382,0,2929.02,5108.21,sale_event,cool_down
777,353,353,353,0,2605.41,4545.01,sale_event,cool_down
778,380,380,380,0,2799.83,4925.35,sale_event,cool_down
779,358,358,358,0,2692.17,4681.12,sale_event,cool_down
780,366,366,366,0,2745.05,4777.67,sale_event,cool_down
781,350,350,350,0,2586.23,4494.97,sale_event,cool_down
782,368,368,368,0,2656.87,4638.72,sale_event,cool_down
783,358,358,358,0,2662.71,4536.27,sale_event,cool_down
784,347,347,347,0,2570.36,4515.48,sale_event,cool_down
785,361,361,361,0,2673.17,4702.94,sale_event,cool_down
786,370,370,370,0,2655.58,4715.78,sale_event,cool_down
787,367,367,367,0,2602.71,4570.71,sale_event,cool_down
788,356,356,356,0,2569.88,4271.6,sale_event,cool_down
789,331,331,331,0,2391.17,4119.58,sale_event,cool_down
790,340,340,340,0,2502.83,4334.5,sale_event,cool_down
791,336,336,336,0,2434.28,4199.59,sale_event,cool_down
792,345,345,345,0,2526.21,4349.33,sale_event,cool_down
793,342,342,342,0,2564.44,4387.02,sale_event,cool_down
794,327,327,327,0,2409.73,4135.09,sale_event,cool_down
795,316,316,316,0,2367.44,4080.04,sale_event,cool_down
796,335,335,335,0,2429.84,4246.57,sale_event,cool_down
797,326,326,326,0,2364.18,4120.52,sale_event,cool_down
798,310,310,310,0,2268.99,3946.89,sale_event,cool_down
799,320,320,320,0,2324.15,4025.83,sale_event,cool_down
800,315,315,315,0,2259.69,3908.13,sale_event,cool_down
801,324,324,324,0,2419.64,4115.03,sale_event,cool_down
802,326,326,326,0,2492.89,4343.24,sale_event,cool_down
803,318,318,318,0,2442.46,4230.37,sale_event,cool_down
804,298,298,298,0,2209.02,3807.92,sale_event,cool_down
805,335,335,335,0,2455.13,4270.48,sale_event,cool_down
806,325,325,325,0,2390.88,4151.34,sale_event,cool_down
807,304,304,304,0,2359.52,4022.47,sale_event,cool_down
808,314,314,314,0,2375.8,4055.64,sale_event,cool_down
809,302,302,302,0,2293.28,3818.52,sale_event,cool_down
810,300,300,300,0,2260.38,3895.99,sale_event,cool_down
811,308,308,308,0,2307.39,3951.44,sale_event,cool_down
812,324,324,324,0,2432.45,4115.45,sale_event,cool_down
813,313,313,313,0,2377.75,4067.97,sale_event,cool_down
814,308,308,308,0,2350.53,4039.67,sale_event,cool_down
815,291,291,291,0,2160.44,3662.4,sale_event,cool_down
816,278,278,278,0,2118.4,3566.01,sale_event,cool_down
817,315,315,315,0,2326.18,3964.91,sale_event,cool_down
818,286,286,286,0,2173.8,3677.66,sale_event,cool_down
819,272,272,272,0,2051.64,3446.65,sale_event,cool_down
820,303,303,303,0,2278.61,3922.96,sale_event,cool_down
821,280,280,280,0,2145.28,3591.26,sale_event,cool_down
822,269,269,269,0,2031.59,3406.4,sale_event,cool_down
823,297,297,297,0,2265.79,3846.77,sale_event,cool_down
824,285,285,285,0,2129.01,3645.9,sale_event,cool_down
825,267,267,267,0,2052.94,3434.98,sale_event,cool_down
826,295,295,295,0,2186.38,3720.82,sale_event,cool_down
827,294,294,294,0,2282.21,3863.6,sale_event,cool_down
828,274,274,274,0,2141.81,3575.29,sale_event,cool_down
829,262,262,262,0,2023.63,3372.35,sale_event,cool_down
830,279,279,279,0,2062.69,3504.45,sale_event,cool_down
831,280,280,280,0,2115.69,3635.58,sale_event,cool_down
832,277,277,277,0,2060.98,3579.06,sale_event,cool_down
833,285,285,285,0,2143.25,3634.5,sale_event,cool_down
834,260,260,260,0,2068.3,3387.97,sale_event,cool_down
835,244,244,244,0,1991.91,3289.19,sale_event,cool_down
836,253,253,253,0,1996.76,3440.33,sale_event,cool_down
837,271,271,271,0,2150.9,3555.26,sale_event,cool_down
838,277,277,277,0,2118.47,3591.39,sale_event,cool_down
839,251,251,251,0,1925.49,3206.15,sale_event,cool_down
840,258,258,258,0,1985.36,3364.81,sale_event,cool_down
841,234,234,234,0,1861.62,3055.19,sale_event,cool_down
842,261,261,261,0,1965.23,3319.99,sale_event,cool_down
843,270,270,270,0,2090.32,3568.15,sale_event,cool_down
844,238,238,238,0,1866.79,3108.68,sale_event,cool_down
845,255,255,255,0,1937.73,3249.44,sale_event,cool_down
846,230,230,230,0,1759.8,2964.84,sale_event,cool_down
847,225,225,225,0,1772.24,2961.67,sale_event,cool_down
848,229,229,229,0,1795.02,2928.5,sale_event,cool_down
849,223,223,223,0,1762.31,2824.79,sale_event,cool_down
850,251,251,251,0,1919.98,3208.24,sale_event,cool_down
851,236,236,236,0,1820.31,3013.34,sale_event,cool_down
852,220,220,220,0,1768.15,2835.42,sale_event,cool_down
853,246,246,246,0,1907.45,3170.84,sale_event,cool_down
854,236,236,236,0,1841.27,3004.35,sale_event,cool_down
855,212,212,212,0,1674.59,2700.85,sale_event,cool_down
856,229,229,229,0,1786.11,2984.71,sale_event,cool_down
857,222,222,222,0,1796.44,2894.55,sale_event,cool_down
858,242,242,242,0,1826.81,3048.05,sale_event,cool_down
859,208,208,208,0,1615.97,2635.77,sale_event,cool_down
860,229,229,229,0,1803.8,2897.5,sale_event,cool_down
861,234,234,234,0,1841.02,3038.56,sale_event,cool_down
862,217,217,217,0,1764.5,2825.12,sale_event,cool_down
863,213,213,213,0,1671.17,2683.44,sale_event,cool_down
864,217,217,217,0,1710.82,2747.56,sale_event,cool_down
865,221,221,221,0,1751.55,2815.63,sale_event,cool_down
866,200,200,200,0,1584.4,2560.54,sale_event,cool_down
867,201,201,201,0,1609.05,2547.55,sale_event,cool_down
868,196,196,196,0,1576.2,2482.75,sale_event,cool_down
869,211,211,211,0,1710.52,2761.89,sale_event,cool_down
870,219,219,219,0,1710.11,2801.39,sale_event,cool_down
871,217,217,217,0,1720.1,2756.22,sale_event,cool_down
872,205,205,205,0,1667.05,2657.88,sale_event,cool_down
873,182,182,182,0,1464.07,2302.57,sale_event,cool_down
874,194,194,194,0,1533.91,2452.96,sale_event,cool_down
875,207,207,207,0,1682.55,2662.03,sale_event,cool_down
876,183,183,183,0,1456.93,2272.66,sale_event,cool_down
877,176,176,176,0,1419.15,2230.49,sale_event,cool_down
878,178,178,178,0,1446.26,2268.08,sale_event,cool_down
879,185,185,185,0,1520.87,2411.05,sale_event,cool_down
880,169,169,169,0,1469.09,2251.11,sale_event,cool_down
881,183,183,183,0,1499.49,2350.94,sale_event,cool_down
882,197,197,197,0,1608.07,2588.68,sale_event,cool_down
883,189,189,189,0,1570.05,2464.3,sale_event,cool_down
884,186,186,186,0,1486.95,2360.56,sale_event,cool_down
885,172,172,172,0,1476.44,2298.65,sale_event,cool_down
886,189,189,189,0,1515.28,2446.61,sale_event,cool_down
887,180,180,180,0,1460.71,2290.71,sale_event,cool_down
888,154,154,154,0,1329.98,1979.88,sale_event,cool_down
889,178,178,178,0,1499.73,2326.85,sale_event,cool_down
890,147,147,147,0,1263.76,1882.99,sale_event,cool_down
891,156,156,156,0,1327.88,1999.86,sale_event,cool_down
892,159,159,159,0,1325.74,2032.4,sale_event,cool_down
893,177,177,177,0,1475.49,2286.8,sale_event,cool_down
894,177,177,177,0,1476.31,2261.81,sale_event,cool_down
895,157,157,157,0,1387.45,2099.09,sale_event,cool_down
896,150,150,150,0,1257.03,1873.77,sale_event,cool_down
897,140,140,140,0,1216.2,1734.72,sale_event,cool_down
898,157,157,157,0,1326.73,1996.92,sale_event,cool_down
899,152,152,152,0,1336.06,2006.2,sale_event,cool_down
900,132,132,132,0,1228.46,1721.3,sale_event,cool_down
901,97,97,97,0,865.97,1222.42,sale_event,stable
902,102,102,102,0,928.43,1276.44,sale_event,stable
903,102,102,102,0,952.97,1288.34,sale_event,stable
904,103,103,103,0,965.38,1301.07,sale_event,stable
905,95,95,95,0,880.73,1235.11,sale_event,stable
906,102,102,102,0,922.52,1262.69,sale_event,stable
907,90,90,90,0,842.8,1143.33,sale_event,stable
908,110,110,110,0,982.11,1407.94,sale_event,stable
909,109,109,109,0,977.67,1384.49,sale_event,stable
910,106,106,106,0,957.47,1426.92,sale_event,stable
911,101,101,101,0,931.39,1302.37,sale_event,stable
912,107,107,107,0,1009.85,1421.43,sale_event,stable
913,109,109,109,0,957.88,1357.5,sale_event,stable
914,96,96,96,0,948.6,1246.26,sale_event,stable
915,98,98,98,0,890.37,1228.37,sale_event,stable
916,107,107,107,0,940.15,1335.34,sale_event,stable
917,102,102,102,0,939.39,1284.01,sale_event,stable
918,92,92,92,0,884.86,1183.15,sale_event,stable
919,104,104,104,0,947.62,1327.12,sale_event,stable
920,101,101,101,0,992.74,1483.3,sale_event,stable
921,109,109,109,0,987.9,1376.19,sale_event,stable
922,93,93,93,0,878.01,1178.04,sale_event,stable
923,103,103,103,0,985.49,1346.33,sale_event,stable
924,93,93,93,0,890.82,1193.27,sale_event,stable
925,95,95,95,0,898.14,1255.91,sale_event,stable
926,92,92,92,0,818.77,1174.13,sale_event,stable
927,107,107,107,0,982.9,1398.47,sale_event,stable
928,108,108,108,0,934.42,1371.64,sale_event,stable
929,90,90,90,0,880.74,1177.01,sale_event,stable
930,93,93,93,0,874.33,1165.8,sale_event,stable
931,97,97,97,0,883.33,1232.81,sale_event,stable
932,107,107,107,0,967.87,1368.64,sale_event,stable
933,99,99,99,0,923.67,1268.63,sale_event,stable
934,92,92,92,0,862.11,1182.71,sale_event,stable
935,104,104,104,0,966.18,1301.41,sale_event,stable
936,105,105,105,0,929.63,1327.45,sale_event,stable
937,102,102,102,0,911.55,1283.82,sale_event,stable
938,92,92,92,0,839.18,1155.48,sale_event,stable
939,101,101,101,0,914.08,1249.95,sale_event,stable
940,92,92,92,0,881.87,1153.62,sale_event,stable
941,91,91,91,0,861.14,1152.63,sale_event,stable
942,108,108,108,0,984.74,1397.96,sale_event,stable
943,96,96,96,0,933.46,1214.1,sale_event,stable
944,94,94,94,0,900.09,1209.24,sale_event,stable
945,97,97,97,0,914.36,1229.57,sale_event,stable
946,92,92,92,0,862.7,1137.72,sale_event,stable
947,100,100,100,0,930.76,1286.98,sale_event,stable
948,98,98,98,0,900.27,1272.7,sale_event,stable
949,95,95,95,0,851.65,1208.62,sale_event,stable
950,109,109,109,0,1017.32,1408.23,sale_event,stable
951,95,95,95,0,941.62,1240.24,sale_event,stable
952,107,107,107,0,1013.49,1407.8,sale_event,stable
953,108,108,108,0,985.93,1354.21,sale_event,stable
954,110,110,110,0,1026.8,1438.95,sale_event,stable
955,92,92,92,0,888.64,1190.11,sale_event,stable
956,110,110,110,0,1009.7,1394.98,sale_event,stable
957,107,107,107,0,959.38,1391.06,sale_event,stable
958,107,107,107,0,995.4,1399.65,sale_event,stable
959,101,101,101,0,898.13,1276.95,sale_event,stable
960,96,96,96,0,898.0,1253.48,sale_event,stable
961,107,107,107,0,950.26,1334.95,sale_event,stable
962,100,100,100,0,908.12,1245.08,sale_event,stable
963,109,109,109,0,992.2,1401.58,sale_event,stable
964,95,95,95,0,911.02,1213.08,sale_event,stable
965,95,95,95,0,917.95,1265.69,sale_event,stable
966,97,97,97,0,903.98,1224.26,sale_event,stable
967,95,95,95,0,888.97,1218.71,sale_event,stable
968,108,108,108,0,937.03,1334.52,sale_event,stable
