time_sec,target_rps,actual_sent,success_count,fail_count,avg_latency_ms,p95_latency_ms,scenario,phase
475,681,681,297,384,4927.46,5988.34,sale_event,peak
476,679,679,297,382,4919.81,5972.54,sale_event,peak
477,517,517,297,220,4604.76,5984.88,sale_event,peak
478,544,544,297,247,4678.56,5988.56,sale_event,peak
479,673,673,297,376,4933.14,5986.48,sale_event,peak
480,623,623,297,326,4849.83,5982.58,sale_event,peak
481,625,625,297,328,4851.41,5996.5,sale_event,peak
482,633,633,297,336,4844.62,5969.17,sale_event,peak
483,688,688,298,390,4938.32,5982.93,sale_event,peak
484,631,631,302,329,4825.23,5989.52,sale_event,peak
485,680,680,297,383,4918.76,5973.6,sale_event,peak
486,504,504,297,207,4572.08,5988.8,sale_event,peak
487,634,634,297,337,4882.43,5994.76,sale_event,peak
488,555,555,288,267,4762.35,5960.23,sale_event,peak
489,539,539,297,242,4673.22,5992.9,sale_event,peak
490,681,681,297,384,4948.21,5993.52,sale_event,peak
491,643,643,297,346,4883.74,5988.08,sale_event,peak
492,508,508,297,211,4549.3,5961.93,sale_event,peak
493,642,642,304,338,4848.45,5984.31,sale_event,peak
494,511,511,288,223,4665.62,5989.22,sale_event,peak
495,686,686,306,380,4920.37,5976.25,sale_event,peak
496,667,667,297,370,4963.89,5996.97,sale_event,peak
497,604,604,295,309,4829.69,5978.53,sale_event,peak
498,691,691,297,394,4976.78,5997.11,sale_event,peak
499,510,510,297,213,4625.62,5966.8,sale_event,peak
500,523,523,297,226,4673.66,6003.27,sale_event,peak
501,585,585,297,288,4818.4,5993.79,sale_event,peak
502,573,573,297,276,4754.64,5979.44,sale_event,peak
503,557,557,297,260,4691.71,5961.29,sale_event,peak
504,534,534,297,237,4675.56,5990.56,sale_event,peak
505,505,505,297,208,4598.87,5993.8,sale_event,peak
506,580,580,297,283,4765.25,5986.95,sale_event,peak
507,648,648,297,351,4878.45,5980.42,sale_event,peak
508,695,695,297,398,4952.64,5989.68,sale_event,peak
509,581,581,297,284,4748.54,5976.06,sale_event,peak
510,661,661,297,364,4939.42,5987.96,sale_event,peak
511,668,668,297,371,4960.99,6000.86,sale_event,peak
512,601,601,292,309,4814.35,5956.54,sale_event,peak
513,517,517,302,215,4608.84,5983.07,sale_event,peak
514,520,520,297,223,4664.61,6003.98,sale_event,peak
515,695,695,297,398,4982.78,5992.26,sale_event,peak
516,644,644,297,347,4888.83,5969.78,sale_event,peak
517,669,669,288,381,4974.11,5998.57,sale_event,peak
518,602,602,297,305,4798.75,5962.89,sale_event,peak
519,670,670,288,382,4972.42,5992.59,sale_event,peak
520,648,648,297,351,4883.38,5980.77,sale_event,peak
521,619,619,297,322,4838.2,5994.17,sale_event,peak
522,547,547,297,250,4682.85,5993.45,sale_event,peak
523,504,504,297,207,4549.26,5970.65,sale_event,peak
524,684,684,297,387,4929.99,5989.65,sale_event,peak
525,551,551,306,245,4648.57,5975.36,sale_event,peak
526,633,633,297,336,4901.21,5999.23,sale_event,peak
527,640,640,297,343,4880.05,5978.87,sale_event,peak
528,551,551,297,254,4742.16,5975.66,sale_event,peak
529,550,550,297,253,4740.32,6000.97,sale_event,peak
530,543,543,297,246,4672.83,5983.88,sale_event,peak
531,595,595,297,298,4775.25,5979.58,sale_event,peak
532,515,515,306,209,4571.09,5975.37,sale_event,peak
533,627,627,297,330,4890.08,5999.06,sale_event,peak
534,656,656,288,368,4930.35,5969.04,sale_event,peak
535,685,685,297,388,4959.78,5995.42,sale_event,peak
536,669,669,289,380,4940.46,5964.48,sale_event,peak
537,612,612,302,310,4816.41,5992.04,sale_event,peak
538,503,503,288,215,4656.63,5978.06,sale_event,peak
539,558,558,289,269,4731.16,5967.55,sale_event,peak
540,665,665,302,363,4888.6,5989.3,sale_event,peak
541,695,695,297,398,4970.18,5999.87,sale_event,peak
542,610,610,288,322,4840.05,5963.3,sale_event,peak
543,511,511,297,214,4604.72,5983.33,sale_event,peak
544,565,565,297,268,4744.41,6005.75,sale_event,peak
545,646,646,297,349,4890.63,5960.91,sale_event,peak
546,619,619,288,331,4904.93,5997.86,sale_event,peak
547,623,623,297,326,4856.39,5978.35,sale_event,peak
548,582,582,288,294,4819.19,5981.83,sale_event,peak
549,624,624,297,327,4862.37,5974.64,sale_event,peak
550,645,645,288,357,4957.11,6005.23,sale_event,peak
551,620,620,290,330,4845.32,5960.73,sale_event,peak
552,565,565,296,269,4732.6,5990.84,sale_event,peak
553,529,529,297,232,4683.94,5990.82,sale_event,peak
554,518,518,297,221,4652.1,5988.86,sale_event,peak
555,511,511,288,223,4638.71,5968.24,sale_event,peak
556,644,644,295,349,4849.14,5999.3,sale_event,peak
557,530,530,276,254,4749.68,5964.13,sale_event,peak
558,531,531,297,234,4662.49,5988.14,sale_event,peak
559,663,663,290,373,4941.13,5982.38,sale_event,peak
560,563,563,296,267,4737.17,5979.09,sale_event,peak
561,552,552,288,264,4758.98,5989.41,sale_event,peak
562,626,626,297,329,4844.8,5993.23,sale_event,peak
563,694,694,297,397,4985.56,5987.88,sale_event,peak
564,504,504,297,207,4627.54,5981.01,sale_event,peak
565,532,532,297,235,4694.93,5990.51,sale_event,peak
566,690,690,288,402,4994.17,5989.04,sale_event,peak
567,617,617,297,320,4846.04,5988.92,sale_event,peak
568,582,582,297,285,4786.97,5972.15,sale_event,peak
569,640,640,297,343,4900.47,5979.03,sale_event,peak
570,662,662,288,374,4970.65,5992.13,sale_event,peak
571,673,673,297,376,4950.96,5997.56,sale_event,peak
572,510,510,297,213,4609.58,5968.05,sale_event,peak
573,667,667,290,377,4947.16,5971.21,sale_event,peak
574,501,501,296,205,4562.34,5991.02,sale_event,peak
575,676,676,297,379,4944.86,5981.25,sale_event,peak
576,617,617,297,320,4851.75,5977.86,sale_event,peak
577,584,584,288,296,4851.23,5989.8,sale_event,peak
578,697,697,297,400,4994.34,6000.53,sale_event,peak
579,624,624,288,336,4900.06,5980.26,sale_event,peak
580,684,684,297,387,4968.61,5976.2,sale_event,peak
581,693,693,288,405,4993.08,5984.78,sale_event,peak
582,593,593,297,296,4809.4,5994.7,sale_event,peak
583,569,569,297,272,4763.96,5978.62,sale_event,peak
584,696,696,288,408,4984.49,5958.26,sale_event,peak
585,646,646,297,349,4900.44,6004.79,sale_event,peak
586,700,700,297,403,4969.28,5962.89,sale_event,peak
587,676,676,288,388,4999.43,6007.95,sale_event,peak
588,530,530,290,240,4657.83,5972.9,sale_event,peak
589,693,693,296,397,4953.54,5976.45,sale_event,peak
590,515,515,288,227,4669.04,5987.0,sale_event,peak
591,579,579,297,282,4786.35,5985.58,sale_event,peak
592,651,651,288,363,4939.77,5983.09,sale_event,peak
593,646,646,297,349,4889.4,5972.66,sale_event,peak
594,533,533,283,250,4720.27,5987.13,sale_event,peak
595,569,569,297,272,4752.4,5996.0,sale_event,peak
596,647,647,297,350,4904.82,5963.85,sale_event,peak
597,574,574,288,286,4832.73,5995.87,sale_event,peak
598,538,538,288,250,4720.78,5997.01,sale_event,peak
599,609,609,297,312,4813.73,5964.51,sale_event,peak
600,629,629,292,337,4855.58,5991.74,sale_event,peak
601,607,607,270,337,5033.88,6005.45,sale_event,peak
602,610,610,288,322,4870.71,5970.5,sale_event,peak
603,533,533,297,236,4670.79,5995.48,sale_event,peak
604,639,639,297,342,4890.95,5985.95,sale_event,peak
605,553,553,297,256,4721.95,5972.48,sale_event,peak
606,671,671,288,383,4967.35,5976.96,sale_event,peak
607,659,659,297,362,4923.93,5997.74,sale_event,peak
608,660,660,289,371,4921.96,5985.54,sale_event,peak
609,615,615,295,320,4810.67,5966.31,sale_event,peak
610,598,598,293,305,4824.46,5998.58,sale_event,peak
611,627,627,288,339,4904.14,5979.3,sale_event,peak
612,654,654,297,357,4927.34,5983.68,sale_event,peak
613,588,588,297,291,4792.67,5961.91,sale_event,peak
614,656,656,291,365,4937.09,6002.67,sale_event,peak
615,578,578,297,281,4768.17,5981.39,sale_event,peak
616,692,692,297,395,4985.95,5990.94,sale_event,peak
617,630,630,287,343,4921.21,5965.94,sale_event,peak
618,549,549,288,261,4756.87,5996.99,sale_event,peak
619,604,604,288,316,4841.15,5983.26,sale_event,peak
620,662,662,288,374,4931.9,5983.95,sale_event,peak
621,668,668,297,371,4941.35,5994.95,sale_event,peak
622,666,666,288,378,4933.31,5968.71,sale_event,peak
623,545,545,297,248,4688.19,5998.03,sale_event,peak
624,657,657,297,360,4918.38,5963.69,sale_event,peak
625,650,650,290,360,4945.33,6004.14,sale_event,peak
626,558,558,296,262,4705.18,5983.93,sale_event,peak
627,504,504,297,207,4591.58,5967.42,sale_event,peak
628,617,617,288,329,4896.94,5991.15,sale_event,peak
629,670,670,288,382,4970.7,5977.09,sale_event,peak
630,619,619,297,322,4838.83,5990.86,sale_event,peak
631,523,523,297,226,4636.75,5983.81,sale_event,peak
632,573,573,297,276,4769.0,5991.31,sale_event,peak
633,629,629,297,332,4885.23,5992.03,sale_event,peak
634,671,671,295,376,4957.82,5972.37,sale_event,peak
635,620,620,293,327,4883.94,5999.1,sale_event,peak
636,555,555,297,258,4734.55,5994.88,sale_event,peak
637,546,546,288,258,4728.12,5975.52,sale_event,peak
638,503,503,297,206,4621.69,5989.92,sale_event,peak
639,638,638,297,341,4910.11,5967.85,sale_event,peak
640,605,605,293,312,4866.78,6005.13,sale_event,peak
641,622,622,288,334,4884.06,5977.08,sale_event,peak
642,579,579,297,282,4774.45,5975.79,sale_event,peak
643,587,587,289,298,4824.52,5980.7,sale_event,peak
644,500,500,283,217,4622.4,5993.79,sale_event,peak
645,512,512,297,215,4595.18,5978.86,sale_event,peak
646,511,511,288,223,4683.03,6004.36,sale_event,peak
647,530,530,288,242,4673.48,5972.3,sale_event,peak
648,500,500,297,203,4577.29,5994.37,sale_event,peak
649,659,659,288,371,4957.16,5978.56,sale_event,peak
650,615,615,297,318,4850.85,5988.84,sale_event,peak
651,611,611,297,314,4835.39,5959.78,sale_event,peak
652,697,697,286,411,5031.58,5987.43,sale_event,peak
653,532,532,288,244,4721.38,5996.98,sale_event,peak
654,605,605,297,308,4839.18,5990.37,sale_event,peak
655,695,695,291,404,4977.92,5959.22,sale_event,peak
656,519,519,297,222,4644.93,5997.66,sale_event,peak
657,512,512,288,224,4623.86,5969.95,sale_event,peak
658,676,676,297,379,4930.33,5997.81,sale_event,peak
659,582,582,297,285,4781.75,5991.6,sale_event,peak
660,694,694,288,406,4998.05,5985.42,sale_event,peak
661,695,695,297,398,4968.28,5974.28,sale_event,peak
662,570,570,288,282,4778.19,5981.56,sale_event,peak
663,642,642,297,345,4882.33,5989.93,sale_event,peak
664,632,632,297,335,4873.18,5983.45,sale_event,peak
665,689,689,297,392,4974.75,5990.74,sale_event,peak
666,693,693,288,405,5001.84,5982.63,sale_event,peak
667,588,588,288,300,4771.84,5958.27,sale_event,peak
668,642,642,288,354,4932.21,5981.85,sale_event,peak
669,515,515,288,227,4664.78,5992.49,sale_event,peak
670,691,691,297,394,4958.54,5992.36,sale_event,peak
671,657,657,297,360,4910.34,5981.75,sale_event,peak
672,594,594,297,297,4833.03,5995.55,sale_event,peak
673,521,521,279,242,4768.6,5966.35,sale_event,peak
674,526,526,288,238,4715.09,5995.25,sale_event,peak
675,628,628,297,331,4881.09,5987.61,sale_event,peak
676,636,636,285,351,4927.33,5964.54,sale_event,peak
677,552,552,288,264,4758.53,5990.13,sale_event,peak
678,586,586,297,289,4787.29,6002.4,sale_event,peak
679,640,640,297,343,4877.99,5976.21,sale_event,peak
680,674,674,290,384,4963.11,5971.87,sale_event,peak
681,619,619,278,341,4907.99,5983.87,sale_event,peak
682,599,599,297,302,4791.16,5990.76,sale_event,peak
683,642,642,297,345,4870.73,5993.22,sale_event,peak
684,698,698,297,401,4952.4,5963.09,sale_event,peak
685,667,667,297,370,4962.69,5982.67,sale_event,peak
686,648,648,288,360,4942.77,5996.54,sale_event,peak
687,618,618,288,330,4846.14,5968.3,sale_event,peak
688,577,577,297,280,4805.75,5985.88,sale_event,peak
689,588,588,288,300,4863.28,6005.01,sale_event,peak
690,661,661,297,364,4912.33,5969.66,sale_event,peak
691,682,682,289,393,4979.39,5981.21,sale_event,peak
692,503,503,302,201,4570.88,5987.84,sale_event,peak
693,640,640,288,352,4926.61,5967.93,sale_event,peak
694,517,517,297,220,4643.08,6001.41,sale_event,peak
695,630,630,288,342,4894.97,5971.41,sale_event,peak
696,644,644,297,347,4880.6,5981.69,sale_event,peak
697,666,666,288,378,4954.82,5980.81,sale_event,peak
698,688,688,297,391,4971.82,5987.61,sale_event,peak
699,555,555,287,268,4790.96,5982.89,sale_event,peak
700,529,529,293,236,4694.03,5991.31,sale_event,peak
701,484,484,288,196,4577.01,5980.15,sale_event,cool_down
702,508,508,297,211,4590.3,5977.09,sale_event,cool_down
703,504,504,297,207,4611.86,5993.28,sale_event,cool_down
704,498,498,288,210,4594.16,5976.46,sale_event,cool_down
705,491,491,297,194,4551.67,6000.35,sale_event,cool_down
706,481,481,294,187,4525.72,5970.28,sale_event,cool_down
707,484,484,293,191,4571.9,5986.96,sale_event,cool_down
708,490,490,288,202,4615.66,5988.63,sale_event,cool_down
709,466,466,288,178,4510.41,5980.52,sale_event,cool_down
710,478,478,297,181,4511.96,5968.45,sale_event,cool_down
711,484,484,288,196,4528.17,5993.4,sale_event,cool_down
712,461,461,252,209,4827.49,5984.31,sale_event,cool_down
713,461,461,297,164,4456.38,5979.03,sale_event,cool_down
714,496,496,297,199,4578.83,6000.0,sale_event,cool_down
715,473,473,288,185,4573.07,5999.76,sale_event,cool_down
716,462,462,289,173,4471.36,5958.8,sale_event,cool_down
717,490,490,302,188,4531.07,6000.74,sale_event,cool_down
718,477,477,297,180,4526.21,5973.24,sale_event,cool_down
719,464,464,288,176,4544.38,5990.66,sale_event,cool_down
720,467,467,288,179,4522.01,5988.79,sale_event,cool_down
721,480,480,288,192,4536.72,5991.53,sale_event,cool_down
722,476,476,297,179,4479.58,5982.37,sale_event,cool_down
723,442,442,297,145,4419.73,5977.74,sale_event,cool_down
724,461,461,288,173,4557.26,6005.5,sale_event,cool_down
725,465,465,297,168,4475.12,5978.49,sale_event,cool_down
726,445,445,288,157,4435.23,5972.07,sale_event,cool_down
727,472,472,297,175,4478.29,5986.43,sale_event,cool_down
728,450,450,288,162,4468.65,5997.74,sale_event,cool_down
729,454,454,296,158,4454.6,5973.38,sale_event,cool_down
730,460,460,293,167,4517.82,5996.92,sale_event,cool_down
731,450,450,288,162,4507.29,6005.1,sale_event,cool_down
732,450,450,290,160,4440.15,5974.3,sale_event,cool_down
733,448,448,296,152,4389.51,5994.18,sale_event,cool_down
734,442,442,297,145,4384.76,5982.74,sale_event,cool_down
735,436,436,288,148,4447.53,5994.92,sale_event,cool_down
736,426,426,288,138,4387.58,5985.33,sale_event,cool_down
737,428,428,297,131,4319.45,5986.2,sale_event,cool_down
738,428,428,297,131,4386.51,5978.56,sale_event,cool_down
739,421,421,285,136,4414.74,5996.16,sale_event,cool_down
740,444,444,288,156,4473.81,5981.98,sale_event,cool_down
741,449,449,297,152,4419.06,5993.04,sale_event,cool_down
742,423,423,297,126,4348.54,5994.43,sale_event,cool_down
743,432,432,289,143,4405.72,5970.44,sale_event,cool_down
744,444,444,302,142,4389.63,6007.7,sale_event,cool_down
745,403,403,289,114,4294.81,5973.89,sale_event,cool_down
746,417,417,293,124,4285.92,5983.47,sale_event,cool_down
747,436,436,297,139,4368.47,6013.3,sale_event,cool_down
748,423,423,291,132,4340.8,5966.27,sale_event,cool_down
749,431,431,293,138,4364.81,5987.27,sale_event,cool_down
750,403,403,295,108,4278.9,5986.52,sale_event,cool_down
751,432,432,287,145,4326.5,5971.49,sale_event,cool_down
752,401,401,277,124,4338.95,5988.34,sale_event,cool_down
753,414,414,288,126,4414.89,6004.44,sale_event,cool_down
754,403,403,297,106,4289.18,5981.51,sale_event,cool_down
755,423,423,288,135,4401.3,5996.93,sale_event,cool_down
756,398,398,297,101,4253.26,5989.97,sale_event,cool_down
757,403,403,288,115,4321.8,5978.93,sale_event,cool_down
758,398,398,297,101,4224.27,6002.26,sale_event,cool_down
759,396,396,295,101,4256.61,5972.44,sale_event,cool_down
760,390,390,290,100,4203.07,5993.75,sale_event,cool_down
761,395,395,302,93,3918.07,5995.68,sale_event,cool_down
762,386,386,302,84,4010.34,5967.25,sale_event,cool_down
763,378,378,311,67,3832.13,5981.52,sale_event,cool_down
764,396,396,332,64,3551.99,5725.99,sale_event,cool_down
765,398,398,346,52,3656.31,5992.79,sale_event,cool_down
766,366,366,358,8,3365.88,5805.99,sale_event,cool_down
767,387,387,347,40,3573.05,5989.27,sale_event,cool_down
768,383,383,383,0,3283.22,5661.39,sale_event,cool_down
769,383,383,304,79,3357.89,5174.91,sale_event,cool_down
770,367,367,349,18,3679.24,5963.87,sale_event,cool_down
771,394,394,335,59,3662.69,5977.62,sale_event,cool_down
772,383,383,364,19,3662.2,5974.54,sale_event,cool_down
773,371,371,371,0,3391.42,5724.12,sale_event,cool_down
774,357,357,306,51,3190.6,5242.08,sale_event,cool_down
775,358,358,358,0,3299.66,5442.81,sale_event,cool_down
776,382,382,312,70,3330.9,5271.59,sale_event,cool_down
777,353,353,353,0,3404.47,5562.69,sale_event,cool_down
778,380,380,304,76,3323.04,5157.91,sale_event,cool_down
779,358,358,350,8,3566.55,5798.77,sale_event,cool_down
780,366,366,366,0,3360.46,5633.27,sale_event,cool_down
781,350,350,350,0,3188.93,5303.86,sale_event,cool_down
782,368,368,291,77,3214.99,5015.96,sale_event,cool_down
783,358,358,358,0,3522.47,5719.9,sale_event,cool_down
784,347,347,347,0,3138.03,5250.71,sale_event,cool_down
785,361,361,361,0,3289.09,5488.28,sale_event,cool_down
786,370,370,304,66,3281.92,5216.1,sale_event,cool_down
787,367,367,367,0,3481.63,5681.68,sale_event,cool_down
788,356,356,292,64,3145.78,4996.43,sale_event,cool_down
789,331,331,331,0,3163.13,5127.11,sale_event,cool_down
790,340,340,340,0,3114.62,5183.72,sale_event,cool_down
791,336,336,336,0,3059.31,5081.6,sale_event,cool_down
792,345,345,345,0,3161.02,5253.63,sale_event,cool_down
793,342,342,296,46,3089.39,5023.37,sale_event,cool_down
794,327,327,327,0,2931.9,4842.23,sale_event,cool_down
795,316,316,316,0,2907.08,4754.94,sale_event,cool_down
796,335,335,335,0,3085.83,5097.98,sale_event,cool_down
797,326,326,326,0,2957.6,4848.3,sale_event,cool_down
798,310,310,310,0,2864.7,4694.39,sale_event,cool_down
799,320,320,320,0,2918.31,4789.07,sale_event,cool_down
800,315,315,315,0,2895.72,4757.14,sale_event,cool_down
801,324,324,324,0,2976.77,4880.65,sale_event,cool_down
802,326,326,326,0,2990.38,4942.64,sale_event,cool_down
803,318,318,318,0,2927.88,4796.86,sale_event,cool_down
804,298,298,298,0,2766.58,4477.22,sale_event,cool_down
805,335,335,335,0,3068.51,5047.84,sale_event,cool_down
806,325,325,325,0,2970.44,4865.26,sale_event,cool_down
807,304,304,304,0,2822.61,4583.83,sale_event,cool_down
808,314,314,314,0,2872.56,4718.82,sale_event,cool_down
809,302,302,302,0,2830.28,4572.69,sale_event,cool_down
810,300,300,300,0,2801.57,4533.52,sale_event,cool_down
811,308,308,308,0,2862.41,4676.46,sale_event,cool_down
812,324,324,324,0,2966.2,4887.29,sale_event,cool_down
813,313,313,313,0,2911.82,4759.97,sale_event,cool_down
814,308,308,308,0,2836.04,4624.4,sale_event,cool_down
815,291,291,291,0,2766.78,4468.87,sale_event,cool_down
816,278,278,278,0,2595.55,4195.68,sale_event,cool_down
817,315,315,315,0,2948.24,4814.29,sale_event,cool_down
818,286,286,286,0,2691.86,4339.31,sale_event,cool_down
819,272,272,272,0,2638.33,4215.95,sale_event,cool_down
820,303,303,303,0,2856.01,4626.21,sale_event,cool_down
821,280,280,280,0,2640.86,4233.56,sale_event,cool_down
822,269,269,269,0,2540.62,4060.38,sale_event,cool_down
823,297,297,297,0,2754.99,4457.64,sale_event,cool_down
824,285,285,285,0,2684.66,4331.36,sale_event,cool_down
825,267,267,267,0,2554.54,4032.3,sale_event,cool_down
826,295,295,295,0,2750.79,4459.79,sale_event,cool_down
827,294,294,294,0,2795.0,4485.46,sale_event,cool_down
828,274,274,274,0,2576.69,4116.49,sale_event,cool_down
829,262,262,262,0,2493.95,3971.51,sale_event,cool_down
830,279,279,279,0,2635.7,4222.97,sale_event,cool_down
831,280,280,280,0,2640.28,4254.75,sale_event,cool_down
832,277,277,277,0,2653.95,4221.41,sale_event,cool_down
833,285,285,285,0,2643.08,4270.89,sale_event,cool_down
834,260,260,260,0,2508.31,3971.52,sale_event,cool_down
835,244,244,244,0,2361.32,3699.57,sale_event,cool_down
836,253,253,253,0,2451.37,3873.57,sale_event,cool_down
837,271,271,271,0,2574.01,4083.48,sale_event,cool_down
838,277,277,277,0,2606.57,4177.84,sale_event,cool_down
839,251,251,251,0,2425.42,3841.61,sale_event,cool_down
840,258,258,258,0,2457.78,3863.31,sale_event,cool_down
841,234,234,234,0,2282.97,3538.43,sale_event,cool_down
842,261,261,261,0,2515.3,3956.7,sale_event,cool_down
843,270,270,270,0,2554.93,4085.57,sale_event,cool_down
844,238,238,238,0,2295.26,3612.82,sale_event,cool_down
845,255,255,255,0,2423.63,3840.68,sale_event,cool_down
846,230,230,230,0,2223.41,3461.55,sale_event,cool_down
847,225,225,225,0,2220.82,3425.4,sale_event,cool_down
848,229,229,229,0,2259.0,3490.21,sale_event,cool_down
849,223,223,223,0,2183.86,3333.46,sale_event,cool_down
850,251,251,251,0,2426.6,3810.32,sale_event,cool_down
851,236,236,236,0,2282.39,3556.13,sale_event,cool_down
852,220,220,220,0,2214.16,3385.01,sale_event,cool_down
853,246,246,246,0,2400.95,3753.57,sale_event,cool_down
854,236,236,236,0,2282.29,3555.19,sale_event,cool_down
855,212,212,212,0,2094.14,3173.48,sale_event,cool_down
856,229,229,229,0,2221.05,3431.18,sale_event,cool_down
857,222,222,222,0,2156.4,3314.85,sale_event,cool_down
858,242,242,242,0,2311.78,3601.83,sale_event,cool_down
859,208,208,208,0,2091.23,3150.68,sale_event,cool_down
860,229,229,229,0,2221.66,3449.35,sale_event,cool_down
861,234,234,234,0,2277.41,3530.93,sale_event,cool_down
862,217,217,217,0,2174.97,3294.68,sale_event,cool_down
863,213,213,213,0,2103.56,3195.19,sale_event,cool_down
864,217,217,217,0,2144.81,3272.87,sale_event,cool_down
865,221,221,221,0,2192.33,3342.57,sale_event,cool_down
866,200,200,200,0,1997.94,2992.15,sale_event,cool_down
867,201,201,201,0,2011.45,3026.43,sale_event,cool_down
868,196,196,196,0,1985.68,2977.12,sale_event,cool_down
869,211,211,211,0,2090.15,3172.36,sale_event,cool_down
870,219,219,219,0,2149.38,3291.97,sale_event,cool_down
871,217,217,217,0,2146.63,3301.79,sale_event,cool_down
872,205,205,205,0,2059.05,3120.32,sale_event,cool_down
873,182,182,182,0,1860.08,2745.93,sale_event,cool_down
874,194,194,194,0,1976.74,2934.07,sale_event,cool_down
875,207,207,207,0,2104.24,3169.11,sale_event,cool_down
876,183,183,183,0,1899.46,2775.36,sale_event,cool_down
877,176,176,176,0,1846.06,2672.91,sale_event,cool_down
878,178,178,178,0,1854.37,2694.42,sale_event,cool_down
879,185,185,185,0,1902.19,2803.09,sale_event,cool_down
880,169,169,169,0,1756.42,2539.37,sale_event,cool_down
881,183,183,183,0,1849.21,2735.01,sale_event,cool_down
882,197,197,197,0,1992.42,2980.57,sale_event,cool_down
883,189,189,189,0,1943.41,2867.32,sale_event,cool_down
884,186,186,186,0,1906.19,2790.65,sale_event,cool_down
885,172,172,172,0,1786.31,2597.91,sale_event,cool_down
886,189,189,189,0,1929.68,2856.52,sale_event,cool_down
887,180,180,180,0,1876.74,2754.58,sale_event,cool_down
888,154,154,154,0,1652.42,2324.89,sale_event,cool_down
889,178,178,178,0,1856.11,2705.53,sale_event,cool_down
890,147,147,147,0,1623.34,2258.67,sale_event,cool_down
891,156,156,156,0,1717.24,2438.92,sale_event,cool_down
892,159,159,159,0,1681.66,2417.37,sale_event,cool_down
893,177,177,177,0,1887.92,2737.08,sale_event,cool_down
894,177,177,177,0,1861.53,2704.17,sale_event,cool_down
895,157,157,157,0,1674.97,2374.2,sale_event,cool_down
896,150,150,150,0,1616.17,2276.95,sale_event,cool_down
897,140,140,140,0,1555.81,2144.25,sale_event,cool_down
898,157,157,157,0,1693.01,2388.52,sale_event,cool_down
899,152,152,152,0,1624.71,2288.2,sale_event,cool_down
900,132,132,132,0,1479.68,1992.04,sale_event,cool_down
901,97,97,97,0,1199.09,1469.36,sale_event,stable
902,102,102,102,0,1228.62,1529.81,sale_event,stable
903,102,102,102,0,1259.07,1566.07,sale_event,stable
904,103,103,103,0,1239.42,1553.84,sale_event,stable
905,95,95,95,0,1165.85,1437.1,sale_event,stable
906,102,102,102,0,1232.35,1538.64,sale_event,stable
907,90,90,90,0,1132.06,1374.95,sale_event,stable
908,110,110,110,0,1301.79,1668.78,sale_event,stable
909,109,109,109,0,1307.43,1673.85,sale_event,stable
910,106,106,106,0,1258.51,1599.48,sale_event,stable
911,101,101,101,0,1255.09,1566.9,sale_event,stable
912,107,107,107,0,1267.15,1607.44,sale_event,stable
913,109,109,109,0,1292.09,1653.2,sale_event,stable
914,96,96,96,0,1181.57,1454.15,sale_event,stable
915,98,98,98,0,1186.08,1472.96,sale_event,stable
916,107,107,107,0,1289.43,1631.54,sale_event,stable
917,102,102,102,0,1290.13,1595.3,sale_event,stable
918,92,92,92,0,1156.55,1398.47,sale_event,stable
919,104,104,104,0,1265.05,1610.31,sale_event,stable
920,101,101,101,0,1243.17,1542.66,sale_event,stable
921,109,109,109,0,1309.35,1671.3,sale_event,stable
922,93,93,93,0,1195.63,1446.82,sale_event,stable
923,103,103,103,0,1241.65,1563.34,sale_event,stable
924,93,93,93,0,1161.05,1408.02,sale_event,stable
925,95,95,95,0,1148.17,1415.93,sale_event,stable
926,92,92,92,0,1162.98,1410.14,sale_event,stable
927,107,107,107,0,1271.99,1611.73,sale_event,stable
928,108,108,108,0,1271.45,1616.52,sale_event,stable
929,90,90,90,0,1147.01,1375.6,sale_event,stable
930,93,93,93,0,1159.26,1409.33,sale_event,stable
931,97,97,97,0,1188.51,1475.03,sale_event,stable
932,107,107,107,0,1280.18,1631.55,sale_event,stable
933,99,99,99,0,1214.14,1496.54,sale_event,stable
934,92,92,92,0,1136.28,1383.18,sale_event,stable
935,104,104,104,0,1289.9,1618.37,sale_event,stable
936,105,105,105,0,1253.69,1579.99,sale_event,stable
937,102,102,102,0,1248.11,1556.18,sale_event,stable
938,92,92,92,0,1137.64,1380.41,sale_event,stable
939,101,101,101,0,1230.5,1531.33,sale_event,stable
940,92,92,92,0,1131.74,1377.98,sale_event,stable
941,91,91,91,0,1138.67,1380.98,sale_event,stable
942,108,108,108,0,1280.29,1633.05,sale_event,stable
943,96,96,96,0,1172.06,1442.97,sale_event,stable
944,94,94,94,0,1169.44,1427.02,sale_event,stable
945,97,97,97,0,1184.03,1461.18,sale_event,stable
946,92,92,92,0,1163.98,1405.66,sale_event,stable
947,100,100,100,0,1233.62,1526.64,sale_event,stable
948,98,98,98,0,1223.18,1502.15,sale_event,stable
949,95,95,95,0,1185.34,1449.75,sale_event,stable
950,109,109,109,0,1308.17,1670.63,sale_event,stable
951,95,95,95,0,1178.19,1446.27,sale_event,stable
952,107,107,107,0,1275.66,1620.19,sale_event,stable
953,108,108,108,0,1281.67,1630.49,sale_event,stable
954,110,110,110,0,1289.45,1657.0,sale_event,stable
955,92,92,92,0,1146.17,1403.19,sale_event,stable
956,110,110,110,0,1284.22,1647.32,sale_event,stable
957,107,107,107,0,1286.94,1631.06,sale_event,stable
