time_sec,target_rps,actual_sent,success_count,fail_count,avg_latency_ms,p95_latency_ms,scenario,phase
484,631,631,378,253,4497.53,5937.72,sale_event,peak
485,680,680,392,288,4639.09,5960.24,sale_event,peak
486,504,504,385,119,4206.09,5989.48,sale_event,peak
487,634,634,387,247,4518.01,5928.16,sale_event,peak
488,555,555,382,173,4351.33,5968.45,sale_event,peak
489,539,539,376,163,4212.89,5966.89,sale_event,peak
490,681,681,408,273,4494.87,5973.76,sale_event,peak
491,643,643,378,265,4570.64,5958.15,sale_event,peak
492,508,508,388,120,4178.15,5965.1,sale_event,peak
493,642,642,357,285,4623.98,5944.42,sale_event,peak
494,511,511,404,107,4161.73,5984.59,sale_event,peak
495,686,686,365,321,4758.18,5959.59,sale_event,peak
496,667,667,372,295,4698.37,5972.76,sale_event,peak
497,604,604,383,221,4435.66,5954.1,sale_event,peak
498,691,691,390,301,4578.48,5960.18,sale_event,peak
499,510,510,382,128,4177.69,5973.68,sale_event,peak
500,523,523,404,119,4169.36,5953.53,sale_event,peak
501,585,585,382,203,4519.78,5970.35,sale_event,peak
502,573,573,355,218,4512.78,5975.76,sale_event,peak
503,557,557,391,166,4212.5,5955.54,sale_event,peak
504,534,534,396,138,4205.01,5963.71,sale_event,peak
505,505,505,379,126,4222.61,5969.98,sale_event,peak
506,580,580,381,199,4361.88,5965.1,sale_event,peak
507,648,648,402,246,4484.97,5980.73,sale_event,peak
508,695,695,368,327,4732.67,5973.3,sale_event,peak
509,581,581,394,187,4282.01,5964.07,sale_event,peak
510,661,661,401,260,4516.34,5966.62,sale_event,peak
511,668,668,389,279,4558.98,5967.0,sale_event,peak
512,601,601,398,203,4366.11,5970.46,sale_event,peak
513,517,517,390,127,4223.34,5972.55,sale_event,peak
514,520,520,398,122,4209.42,5966.74,sale_event,peak
515,695,695,371,324,4725.61,5972.46,sale_event,peak
516,644,644,396,248,4479.45,5966.69,sale_event,peak
517,669,669,386,283,4541.11,5951.16,sale_event,peak
518,602,602,380,222,4396.03,5973.18,sale_event,peak
519,670,670,392,278,4511.76,5960.31,sale_event,peak
520,648,648,407,241,4479.11,5973.3,sale_event,peak
521,619,619,386,233,4494.52,5969.48,sale_event,peak
522,547,547,397,150,4275.7,5970.29,sale_event,peak
523,504,504,381,123,4231.59,5963.65,sale_event,peak
524,684,684,386,298,4577.28,5974.2,sale_event,peak
525,551,551,401,150,4160.54,5965.37,sale_event,peak
526,633,633,385,248,4540.74,5976.71,sale_event,peak
527,640,640,366,274,4608.35,5967.62,sale_event,peak
528,551,551,394,157,4251.25,5975.22,sale_event,peak
529,550,550,370,180,4308.19,5950.79,sale_event,peak
530,543,543,401,142,4189.49,5968.22,sale_event,peak
531,595,595,385,210,4432.11,5972.46,sale_event,peak
532,515,515,391,124,4194.85,5991.07,sale_event,peak
533,627,627,396,231,4468.43,5949.16,sale_event,peak
534,656,656,380,276,4565.63,5977.45,sale_event,peak
535,685,685,392,293,4540.06,5955.34,sale_event,peak
536,669,669,414,255,4529.02,5963.76,sale_event,peak
537,612,612,359,253,4580.18,5981.0,sale_event,peak
538,503,503,406,97,3997.08,5958.56,sale_event,peak
539,558,558,404,154,4260.02,5962.76,sale_event,peak
540,665,665,404,261,4598.12,5987.14,sale_event,peak
541,695,695,370,325,4730.92,5961.66,sale_event,peak
542,610,610,395,215,4467.67,5968.78,sale_event,peak
543,511,511,379,132,4206.03,5975.97,sale_event,peak
544,565,565,388,177,4301.47,5973.5,sale_event,peak
545,646,646,388,258,4536.53,5953.35,sale_event,peak
546,619,619,397,222,4439.54,5965.75,sale_event,peak
547,623,623,384,239,4515.06,5989.41,sale_event,peak
548,582,582,355,227,4497.09,5951.45,sale_event,peak
549,624,624,389,235,4452.2,5960.55,sale_event,peak
550,645,645,379,266,4518.19,5975.1,sale_event,peak
551,620,620,391,229,4405.09,5965.99,sale_event,peak
552,565,565,387,178,4355.62,5973.48,sale_event,peak
553,529,529,414,115,4125.64,5961.1,sale_event,peak
554,518,518,381,137,4256.65,5986.78,sale_event,peak
555,511,511,382,129,4118.85,5968.09,sale_event,peak
556,644,644,394,250,4513.78,5958.87,sale_event,peak
557,530,530,379,151,4289.33,5964.45,sale_event,peak
558,531,531,400,131,4213.67,5986.62,sale_event,peak
559,663,663,372,291,4614.05,5959.69,sale_event,peak
560,563,563,392,171,4235.14,5970.61,sale_event,peak
561,552,552,404,148,4176.38,5956.28,sale_event,peak
562,626,626,357,269,4490.56,5994.51,sale_event,peak
563,694,694,425,269,4356.55,5938.84,sale_event,peak
564,504,504,394,110,4160.98,5995.29,sale_event,peak
565,532,532,369,163,4296.39,5967.99,sale_event,peak
566,690,690,395,295,4506.06,5940.61,sale_event,peak
567,617,617,389,228,4454.29,5977.9,sale_event,peak
568,582,582,393,189,4376.27,5984.81,sale_event,peak
569,640,640,390,250,4502.49,5978.08,sale_event,peak
570,662,662,382,280,4580.31,5951.56,sale_event,peak
571,673,673,385,288,4670.49,5951.39,sale_event,peak
572,510,510,373,137,4297.62,5978.84,sale_event,peak
573,667,667,395,272,4506.36,5943.29,sale_event,peak
574,501,501,401,100,4046.28,5982.9,sale_event,peak
575,676,676,396,280,4563.73,5972.32,sale_event,peak
576,617,617,399,218,4440.06,5963.88,sale_event,peak
577,584,584,355,229,4376.05,5957.85,sale_event,peak
578,697,697,442,255,4367.1,5959.15,sale_event,peak
579,624,624,369,255,4597.3,5984.64,sale_event,peak
580,684,684,396,288,4557.44,5969.79,sale_event,peak
581,693,693,399,294,4557.9,5949.89,sale_event,peak
582,593,593,376,217,4366.84,5971.14,sale_event,peak
583,569,569,434,135,4138.57,5980.91,sale_event,peak
584,696,696,344,352,4866.21,5962.83,sale_event,peak
585,646,646,375,271,4571.37,5971.21,sale_event,peak
586,700,700,417,283,4573.6,5953.09,sale_event,peak
587,676,676,381,295,4714.27,5958.69,sale_event,peak
588,530,530,378,152,4287.4,5975.52,sale_event,peak
589,693,693,401,292,4559.41,5959.25,sale_event,peak
590,515,515,392,123,4212.82,5985.31,sale_event,peak
591,579,579,387,192,4357.73,5971.87,sale_event,peak
592,651,651,403,248,4474.62,5967.96,sale_event,peak
593,646,646,360,286,4546.62,5957.52,sale_event,peak
594,533,533,415,118,3954.65,5982.53,sale_event,peak
595,569,569,400,169,4298.7,5949.26,sale_event,peak
596,647,647,391,256,4568.3,5986.66,sale_event,peak
597,574,574,413,161,4334.22,5950.47,sale_event,peak
598,538,538,371,167,4393.39,5972.83,sale_event,peak
599,609,609,396,213,4370.58,5977.24,sale_event,peak
600,629,629,395,234,4421.98,5976.44,sale_event,peak
601,607,607,405,202,4338.73,5965.71,sale_event,peak
602,610,610,385,225,4423.21,5960.62,sale_event,peak
603,533,533,400,133,4172.68,5971.97,sale_event,peak
604,639,639,398,241,4547.6,5977.49,sale_event,peak
605,553,553,373,180,4389.1,5954.85,sale_event,peak
606,671,671,392,279,4604.37,5990.02,sale_event,peak
607,659,659,382,277,4554.84,5958.71,sale_event,peak
608,660,660,401,259,4533.33,5977.13,sale_event,peak
609,615,615,372,243,4511.13,5959.38,sale_event,peak
610,598,598,402,196,4329.03,5961.55,sale_event,peak
611,627,627,364,263,4505.29,5982.48,sale_event,peak
612,654,654,382,272,4478.83,5967.64,sale_event,peak
613,588,588,400,188,4312.54,5948.98,sale_event,peak
614,656,656,392,264,4569.94,5974.76,sale_event,peak
615,578,578,375,203,4451.91,5979.95,sale_event,peak
616,692,692,365,327,4681.39,5986.41,sale_event,peak
617,630,630,408,222,4394.95,5948.33,sale_event,peak
618,549,549,379,170,4301.78,5965.6,sale_event,peak
619,604,604,401,203,4293.54,5953.83,sale_event,peak
620,662,662,414,248,4469.41,5976.99,sale_event,peak
621,668,668,388,280,4594.06,5963.08,sale_event,peak
622,666,666,404,262,4638.53,5980.27,sale_event,peak
623,545,545,365,180,4449.95,5980.98,sale_event,peak
624,657,657,381,276,4506.79,5940.12,sale_event,peak
625,650,650,367,283,4599.88,5983.48,sale_event,peak
626,558,558,390,168,4205.54,5968.93,sale_event,peak
627,504,504,412,92,4023.81,5959.63,sale_event,peak
628,617,617,353,264,4632.31,5999.35,sale_event,peak
629,670,670,419,251,4433.36,5939.81,sale_event,peak
630,619,619,374,245,4569.32,5969.9,sale_event,peak
631,523,523,395,128,4204.37,5981.7,sale_event,peak
632,573,573,388,185,4381.32,5958.6,sale_event,peak
633,629,629,378,251,4504.84,5977.39,sale_event,peak
634,671,671,399,272,4513.89,5951.09,sale_event,peak
635,620,620,388,232,4472.61,5977.57,sale_event,peak
636,555,555,377,178,4340.09,5981.22,sale_event,peak
637,546,546,392,154,4183.9,5952.76,sale_event,peak
638,503,503,412,91,4050.86,5969.95,sale_event,peak
639,638,638,382,256,4526.1,5962.65,sale_event,peak
640,605,605,393,212,4425.04,5967.33,sale_event,peak
641,622,622,388,234,4574.22,5976.6,sale_event,peak
642,579,579,362,217,4479.12,5969.74,sale_event,peak
643,587,587,394,193,4291.27,5963.37,sale_event,peak
644,500,500,386,114,4014.2,5983.81,sale_event,peak
645,512,512,410,102,4007.99,5965.11,sale_event,peak
646,511,511,386,125,4309.82,5973.32,sale_event,peak
647,530,530,333,197,4546.86,5954.94,sale_event,peak
648,500,500,401,99,4138.56,5986.58,sale_event,peak
649,659,659,353,306,4707.12,5940.87,sale_event,peak
650,615,615,398,217,4372.55,5978.27,sale_event,peak
651,611,611,394,217,4447.77,5945.44,sale_event,peak
652,697,697,375,322,4683.93,5968.55,sale_event,peak
653,532,532,382,150,4285.52,5956.17,sale_event,peak
654,605,605,402,203,4422.96,5976.07,sale_event,peak
655,695,695,305,390,4905.14,5981.03,sale_event,peak
656,519,519,409,110,3995.37,5946.42,sale_event,peak
657,512,512,409,103,4215.34,5961.41,sale_event,peak
658,676,676,358,318,4730.72,5976.84,sale_event,peak
659,582,582,391,191,4310.12,5968.04,sale_event,peak
660,694,694,387,307,4641.86,5952.1,sale_event,peak
661,695,695,378,317,4684.09,5981.77,sale_event,peak
662,570,570,385,185,4410.45,5960.83,sale_event,peak
663,642,642,370,272,4574.75,5970.86,sale_event,peak
664,632,632,380,252,4526.83,5973.26,sale_event,peak
665,689,689,385,304,4616.16,5968.09,sale_event,peak
666,693,693,396,297,4549.02,5960.85,sale_event,peak
667,588,588,382,206,4345.52,5980.21,sale_event,peak
668,642,642,405,237,4445.54,5958.4,sale_event,peak
669,515,515,400,115,4235.05,5963.82,sale_event,peak
670,691,691,357,334,4778.86,5983.71,sale_event,peak
671,657,657,402,255,4508.82,5942.51,sale_event,peak
672,594,594,389,205,4480.0,5962.07,sale_event,peak
673,521,521,382,139,4294.38,5986.81,sale_event,peak
674,526,526,394,132,4184.63,5964.49,sale_event,peak
675,628,628,405,223,4486.2,5966.77,sale_event,peak
676,636,636,373,263,4610.84,5967.56,sale_event,peak
677,552,552,391,161,4260.73,5956.93,sale_event,peak
678,586,586,390,196,4365.14,5981.35,sale_event,peak
679,640,640,395,245,4499.9,5959.8,sale_event,peak
680,674,674,364,310,4610.22,5961.48,sale_event,peak
681,619,619,407,212,4276.0,5972.17,sale_event,peak
682,599,599,391,208,4335.41,5959.26,sale_event,peak
683,642,642,399,243,4422.29,5968.09,sale_event,peak
684,698,698,380,318,4637.9,5961.27,sale_event,peak
685,667,667,411,256,4517.49,5971.21,sale_event,peak
686,648,648,364,284,4624.8,5967.59,sale_event,peak
687,618,618,410,208,4357.07,5957.76,sale_event,peak
688,577,577,390,187,4392.94,5988.32,sale_event,peak
689,588,588,382,206,4413.14,5979.79,sale_event,peak
690,661,661,393,268,4523.62,5967.9,sale_event,peak
691,682,682,400,282,4610.94,5956.96,sale_event,peak
692,503,503,364,139,4291.08,5960.4,sale_event,peak
693,640,640,400,240,4482.74,5979.73,sale_event,peak
694,517,517,394,123,4229.69,5955.9,sale_event,peak
695,630,630,362,268,4623.04,5977.16,sale_event,peak
696,644,644,394,250,4452.59,5962.49,sale_event,peak
697,666,666,394,272,4528.52,5950.7,sale_event,peak
698,688,688,389,299,4619.85,5971.86,sale_event,peak
699,555,555,380,175,4364.74,5968.83,sale_event,peak
700,529,529,403,126,4266.97,5971.55,sale_event,peak
701,484,484,360,124,4202.44,5959.22,sale_event,cool_down
702,508,508,385,123,4089.33,5970.97,sale_event,cool_down
703,504,504,397,107,4131.86,5987.91,sale_event,cool_down
704,498,498,366,132,4224.26,5950.54,sale_event,cool_down
705,491,491,396,95,4019.72,5978.34,sale_event,cool_down
706,481,481,395,86,4008.5,5967.82,sale_event,cool_down
707,484,484,394,90,4020.29,5975.26,sale_event,cool_down
708,490,490,410,80,4017.19,5973.69,sale_event,cool_down
709,466,466,392,74,3990.5,5979.53,sale_event,cool_down
710,478,478,380,98,3968.63,5959.06,sale_event,cool_down
711,484,484,408,76,3980.79,5954.19,sale_event,cool_down
712,461,461,381,80,3831.62,5980.12,sale_event,cool_down
713,461,461,461,0,3409.87,5897.05,sale_event,cool_down
714,496,496,383,113,3205.58,5030.19,sale_event,cool_down
715,473,473,381,92,4026.26,5962.5,sale_event,cool_down
716,462,462,392,70,3894.58,5959.54,sale_event,cool_down
717,490,490,411,79,3801.83,5983.05,sale_event,cool_down
718,477,477,406,71,3919.79,5955.34,sale_event,cool_down
719,464,464,370,94,3865.07,5967.29,sale_event,cool_down
720,467,467,426,41,3689.85,5986.32,sale_event,cool_down
721,480,480,440,40,3537.68,5961.9,sale_event,cool_down
722,476,476,438,38,3559.21,5957.83,sale_event,cool_down
723,442,442,442,0,3290.69,5658.35,sale_event,cool_down
724,461,461,405,56,3080.74,5263.37,sale_event,cool_down
725,465,465,465,0,3466.56,5910.96,sale_event,cool_down
726,445,445,445,0,2981.95,5316.55,sale_event,cool_down
727,472,472,411,61,3177.56,5608.92,sale_event,cool_down
728,450,450,413,37,3584.56,5968.25,sale_event,cool_down
729,454,454,429,25,3486.21,5958.76,sale_event,cool_down
730,460,460,460,0,3132.96,5607.48,sale_event,cool_down
731,450,450,390,60,3101.06,5300.06,sale_event,cool_down
732,450,450,450,0,3309.2,5801.54,sale_event,cool_down
733,448,448,389,59,3078.27,5129.33,sale_event,cool_down
734,442,442,442,0,3434.63,5857.28,sale_event,cool_down
735,436,436,396,40,2918.18,5098.86,sale_event,cool_down
736,426,426,426,0,3138.45,5414.21,sale_event,cool_down
737,428,428,428,0,2921.93,5199.41,sale_event,cool_down
738,428,428,428,0,2887.45,5165.52,sale_event,cool_down
739,421,421,391,30,2895.0,5089.44,sale_event,cool_down
740,444,444,444,0,3194.38,5619.01,sale_event,cool_down
741,449,449,405,44,3033.91,5342.08,sale_event,cool_down
742,423,423,423,0,3095.91,5250.79,sale_event,cool_down
743,432,432,432,0,2942.58,5238.75,sale_event,cool_down
744,444,444,385,59,3049.8,5261.68,sale_event,cool_down
745,403,403,403,0,2998.86,5185.0,sale_event,cool_down
746,417,417,417,0,2883.74,5061.68,sale_event,cool_down
747,436,436,436,0,3040.99,5435.08,sale_event,cool_down
748,423,423,423,0,2831.16,5033.37,sale_event,cool_down
749,431,431,392,39,2944.79,5036.75,sale_event,cool_down
750,403,403,403,0,2931.9,5047.19,sale_event,cool_down
751,432,432,432,0,2948.28,5241.62,sale_event,cool_down
752,401,401,401,0,2818.75,4993.9,sale_event,cool_down
753,414,414,414,0,2917.18,5262.41,sale_event,cool_down
754,403,403,403,0,2852.0,4996.91,sale_event,cool_down
755,423,423,390,33,2952.0,5168.41,sale_event,cool_down
756,398,398,398,0,2871.64,4835.62,sale_event,cool_down
757,403,403,403,0,2865.68,5043.83,sale_event,cool_down
758,398,398,398,0,2753.93,4879.36,sale_event,cool_down
759,396,396,396,0,2745.82,4931.65,sale_event,cool_down
760,390,390,390,0,2734.11,4857.41,sale_event,cool_down
761,395,395,367,28,2829.2,5038.58,sale_event,cool_down
762,386,386,386,0,2707.7,4796.3,sale_event,cool_down
763,378,378,378,0,2706.59,4764.19,sale_event,cool_down
764,396,396,396,0,2829.69,4949.75,sale_event,cool_down
765,398,398,398,0,2807.05,5003.59,sale_event,cool_down
766,366,366,366,0,2574.1,4528.32,sale_event,cool_down
767,387,387,387,0,2688.52,4724.01,sale_event,cool_down
768,383,383,383,0,2767.65,4827.86,sale_event,cool_down
769,383,383,383,0,2685.33,4730.49,sale_event,cool_down
770,367,367,367,0,2654.07,4629.15,sale_event,cool_down
771,394,394,394,0,2737.12,4796.48,sale_event,cool_down
772,383,383,383,0,2744.46,4803.48,sale_event,cool_down
773,371,371,371,0,2577.84,4443.34,sale_event,cool_down
774,357,357,357,0,2489.95,4401.52,sale_event,cool_down
775,358,358,358,0,2510.13,4434.56,sale_event,cool_down
776,382,382,382,0,2713.33,4805.46,sale_event,cool_down
777,353,353,353,0,2459.55,4140.35,sale_event,cool_down
778,380,380,380,0,2634.16,4588.9,sale_event,cool_down
779,358,358,358,0,2471.22,4308.95,sale_event,cool_down
780,366,366,366,0,2583.94,4506.96,sale_event,cool_down
781,350,350,350,0,2480.47,4385.83,sale_event,cool_down
782,368,368,368,0,2518.8,4444.65,sale_event,cool_down
783,358,358,358,0,2448.06,4310.17,sale_event,cool_down
784,347,347,347,0,2417.96,4246.45,sale_event,cool_down
785,361,361,361,0,2550.3,4248.53,sale_event,cool_down
786,370,370,370,0,2628.35,4646.91,sale_event,cool_down
787,367,367,367,0,2601.16,4604.35,sale_event,cool_down
788,356,356,356,0,2445.86,4277.67,sale_event,cool_down
789,331,331,331,0,2309.83,4030.69,sale_event,cool_down
790,340,340,340,0,2446.27,4241.88,sale_event,cool_down
791,336,336,336,0,2360.54,4148.52,sale_event,cool_down
792,345,345,345,0,2404.68,4229.44,sale_event,cool_down
793,342,342,342,0,2464.67,4346.97,sale_event,cool_down
794,327,327,327,0,2306.78,3999.17,sale_event,cool_down
795,316,316,316,0,2295.4,3966.78,sale_event,cool_down
796,335,335,335,0,2410.38,4234.23,sale_event,cool_down
797,326,326,326,0,2383.25,4107.46,sale_event,cool_down
798,310,310,310,0,2183.06,3831.11,sale_event,cool_down
799,320,320,320,0,2354.72,4018.65,sale_event,cool_down
800,315,315,315,0,2176.1,3762.54,sale_event,cool_down
801,324,324,324,0,2201.36,3899.28,sale_event,cool_down
802,326,326,326,0,2360.67,4023.55,sale_event,cool_down
803,318,318,318,0,2260.53,3859.34,sale_event,cool_down
804,298,298,298,0,2141.08,3700.78,sale_event,cool_down
805,335,335,335,0,2300.44,4021.54,sale_event,cool_down
806,325,325,325,0,2255.58,3935.73,sale_event,cool_down
807,304,304,304,0,2113.5,3598.54,sale_event,cool_down
808,314,314,314,0,2193.57,3735.22,sale_event,cool_down
809,302,302,302,0,2073.86,3542.32,sale_event,cool_down
810,300,300,300,0,2152.06,3652.3,sale_event,cool_down
811,308,308,308,0,2151.36,3733.82,sale_event,cool_down
812,324,324,324,0,2355.11,4085.15,sale_event,cool_down
813,313,313,313,0,2184.96,3834.88,sale_event,cool_down
814,308,308,308,0,2307.2,3884.67,sale_event,cool_down
815,291,291,291,0,2107.94,3626.29,sale_event,cool_down
816,278,278,278,0,2044.25,3417.26,sale_event,cool_down
817,315,315,315,0,2253.75,3902.5,sale_event,cool_down
818,286,286,286,0,2067.35,3518.35,sale_event,cool_down
819,272,272,272,0,2007.8,3377.95,sale_event,cool_down
820,303,303,303,0,2106.92,3611.45,sale_event,cool_down
821,280,280,280,0,1975.22,3352.36,sale_event,cool_down
822,269,269,269,0,1897.0,3258.53,sale_event,cool_down
823,297,297,297,0,2073.37,3629.24,sale_event,cool_down
824,285,285,285,0,1999.46,3462.0,sale_event,cool_down
825,267,267,267,0,1898.72,3218.97,sale_event,cool_down
826,295,295,295,0,2080.81,3645.23,sale_event,cool_down
827,294,294,294,0,2010.27,3445.32,sale_event,cool_down
828,274,274,274,0,1940.45,3283.8,sale_event,cool_down
829,262,262,262,0,1936.59,3210.22,sale_event,cool_down
830,279,279,279,0,1963.76,3338.71,sale_event,cool_down
831,280,280,280,0,2071.13,3492.58,sale_event,cool_down
832,277,277,277,0,1996.58,3469.34,sale_event,cool_down
833,285,285,285,0,1974.69,3347.84,sale_event,cool_down
834,260,260,260,0,1851.73,3104.49,sale_event,cool_down
835,244,244,244,0,1773.39,2946.38,sale_event,cool_down
836,253,253,253,0,1828.68,3073.45,sale_event,cool_down
837,271,271,271,0,1898.92,3201.75,sale_event,cool_down
838,277,277,277,0,1950.85,3325.95,sale_event,cool_down
839,251,251,251,0,1832.09,3022.7,sale_event,cool_down
840,258,258,258,0,1864.67,3132.05,sale_event,cool_down
841,234,234,234,0,1669.2,2782.88,sale_event,cool_down
842,261,261,261,0,1953.0,3291.83,sale_event,cool_down
843,270,270,270,0,1917.64,3212.38,sale_event,cool_down
844,238,238,238,0,1749.08,2934.6,sale_event,cool_down
845,255,255,255,0,1831.44,3078.92,sale_event,cool_down
846,230,230,230,0,1653.27,2724.24,sale_event,cool_down
847,225,225,225,0,1617.81,2670.99,sale_event,cool_down
848,229,229,229,0,1665.74,2732.38,sale_event,cool_down
849,223,223,223,0,1646.02,2691.1,sale_event,cool_down
850,251,251,251,0,1799.81,3039.68,sale_event,cool_down
851,236,236,236,0,1663.19,2771.69,sale_event,cool_down
852,220,220,220,0,1614.78,2623.23,sale_event,cool_down
853,246,246,246,0,1758.57,2959.09,sale_event,cool_down
854,236,236,236,0,1681.41,2784.36,sale_event,cool_down
855,212,212,212,0,1543.21,2574.49,sale_event,cool_down
856,229,229,229,0,1663.94,2726.72,sale_event,cool_down
857,222,222,222,0,1674.63,2713.1,sale_event,cool_down
858,242,242,242,0,1713.41,2879.65,sale_event,cool_down
859,208,208,208,0,1540.78,2525.98,sale_event,cool_down
860,229,229,229,0,1670.14,2775.07,sale_event,cool_down
861,234,234,234,0,1699.59,2794.7,sale_event,cool_down
862,217,217,217,0,1672.25,2581.15,sale_event,cool_down
863,213,213,213,0,1596.86,2593.12,sale_event,cool_down
864,217,217,217,0,1590.49,2598.82,sale_event,cool_down
865,221,221,221,0,1580.56,2600.08,sale_event,cool_down
866,200,200,200,0,1481.15,2425.18,sale_event,cool_down
867,201,201,201,0,1494.12,2377.72,sale_event,cool_down
868,196,196,196,0,1431.47,2298.26,sale_event,cool_down
869,211,211,211,0,1543.07,2503.26,sale_event,cool_down
870,219,219,219,0,1586.67,2654.71,sale_event,cool_down
871,217,217,217,0,1582.07,2588.4,sale_event,cool_down
872,205,205,205,0,1475.36,2431.2,sale_event,cool_down
873,182,182,182,0,1389.84,2213.95,sale_event,cool_down
874,194,194,194,0,1545.33,2474.72,sale_event,cool_down
875,207,207,207,0,1507.4,2478.38,sale_event,cool_down
876,183,183,183,0,1376.22,2220.98,sale_event,cool_down
877,176,176,176,0,1338.51,2049.87,sale_event,cool_down
878,178,178,178,0,1318.05,2116.62,sale_event,cool_down
879,185,185,185,0,1378.19,2220.0,sale_event,cool_down
880,169,169,169,0,1254.76,2015.88,sale_event,cool_down
881,183,183,183,0,1389.44,2215.31,sale_event,cool_down
882,197,197,197,0,1471.96,2358.36,sale_event,cool_down
883,189,189,189,0,1442.75,2302.34,sale_event,cool_down
884,186,186,186,0,1410.08,2272.14,sale_event,cool_down
885,172,172,172,0,1294.03,2045.9,sale_event,cool_down
886,189,189,189,0,1433.69,2287.2,sale_event,cool_down
887,180,180,180,0,1425.13,2190.14,sale_event,cool_down
888,154,154,154,0,1191.7,1854.59,sale_event,cool_down
889,178,178,178,0,1362.1,2135.75,sale_event,cool_down
890,147,147,147,0,1145.84,1770.74,sale_event,cool_down
891,156,156,156,0,1217.67,1908.35,sale_event,cool_down
892,159,159,159,0,1261.4,1910.06,sale_event,cool_down
893,177,177,177,0,1423.04,2231.48,sale_event,cool_down
894,177,177,177,0,1379.13,2176.56,sale_event,cool_down
895,157,157,157,0,1249.59,1926.48,sale_event,cool_down
896,150,150,150,0,1201.36,1837.25,sale_event,cool_down
897,140,140,140,0,1128.82,1690.51,sale_event,cool_down
898,157,157,157,0,1266.83,1967.45,sale_event,cool_down
899,152,152,152,0,1153.79,1835.34,sale_event,cool_down
900,132,132,132,0,1097.83,1593.37,sale_event,cool_down
901,97,97,97,0,840.35,1181.36,sale_event,stable
902,102,102,102,0,854.03,1198.95,sale_event,stable
903,102,102,102,0,840.01,1200.32,sale_event,stable
904,103,103,103,0,859.16,1248.79,sale_event,stable
905,95,95,95,0,818.98,1159.88,sale_event,stable
906,102,102,102,0,852.74,1199.78,sale_event,stable
907,90,90,90,0,811.56,1077.18,sale_event,stable
908,110,110,110,0,943.3,1413.56,sale_event,stable
909,109,109,109,0,912.28,1291.46,sale_event,stable
910,106,106,106,0,901.07,1275.37,sale_event,stable
911,101,101,101,0,875.92,1226.1,sale_event,stable
912,107,107,107,0,938.81,1335.62,sale_event,stable
913,109,109,109,0,892.17,1302.24,sale_event,stable
914,96,96,96,0,863.53,1166.13,sale_event,stable
915,98,98,98,0,872.59,1171.01,sale_event,stable
916,107,107,107,0,887.37,1278.62,sale_event,stable
917,102,102,102,0,890.92,1232.78,sale_event,stable
918,92,92,92,0,817.34,1111.31,sale_event,stable
919,104,104,104,0,869.45,1229.14,sale_event,stable
920,101,101,101,0,832.7,1221.97,sale_event,stable
921,109,109,109,0,920.48,1333.63,sale_event,stable
922,93,93,93,0,852.12,1124.35,sale_event,stable
923,103,103,103,0,974.41,1337.12,sale_event,stable
924,93,93,93,0,814.13,1112.7,sale_event,stable
925,95,95,95,0,824.32,1137.68,sale_event,stable
926,92,92,92,0,772.4,1066.42,sale_event,stable
927,107,107,107,0,899.06,1306.42,sale_event,stable
928,108,108,108,0,887.73,1277.86,sale_event,stable
929,90,90,90,0,788.77,1073.75,sale_event,stable
930,93,93,93,0,846.99,1152.5,sale_event,stable
931,97,97,97,0,838.21,1170.79,sale_event,stable
932,107,107,107,0,935.28,1317.43,sale_event,stable
933,99,99,99,0,869.66,1217.42,sale_event,stable
934,92,92,92,0,865.48,1150.13,sale_event,stable
935,104,104,104,0,916.41,1257.36,sale_event,stable
936,105,105,105,0,879.02,1247.71,sale_event,stable
937,102,102,102,0,878.93,1230.0,sale_event,stable
938,92,92,92,0,875.22,1128.25,sale_event,stable
939,101,101,101,0,861.48,1240.38,sale_event,stable
940,92,92,92,0,842.07,1154.97,sale_event,stable
941,91,91,91,0,825.72,1105.97,sale_event,stable
942,108,108,108,0,921.69,1311.86,sale_event,stable
943,96,96,96,0,859.28,1168.68,sale_event,stable
944,94,94,94,0,850.01,1148.14,sale_event,stable
945,97,97,97,0,873.75,1202.15,sale_event,stable
946,92,92,92,0,856.1,1152.31,sale_event,stable
947,100,100,100,0,893.71,1262.76,sale_event,stable
948,98,98,98,0,945.38,1311.83,sale_event,stable
949,95,95,95,0,803.06,1143.55,sale_event,stable
950,109,109,109,0,932.61,1303.76,sale_event,stable
951,95,95,95,0,859.69,1182.25,sale_event,stable
952,107,107,107,0,909.53,1314.21,sale_event,stable
953,108,108,108,0,889.78,1273.64,sale_event,stable
954,110,110,110,0,896.19,1324.1,sale_event,stable
955,92,92,92,0,787.65,1086.51,sale_event,stable
956,110,110,110,0,930.64,1312.6,sale_event,stable
957,107,107,107,0,901.08,1268.25,sale_event,stable
958,107,107,107,0,890.26,1256.06,sale_event,stable
959,101,101,101,0,912.8,1244.25,sale_event,stable
960,96,96,96,0,832.0,1153.69,sale_event,stable
961,107,107,107,0,893.51,1259.01,sale_event,stable
962,100,100,100,0,897.45,1227.64,sale_event,stable
963,109,109,109,0,881.85,1277.28,sale_event,stable
964,95,95,95,0,798.72,1110.73,sale_event,stable
965,95,95,95,0,814.18,1140.45,sale_event,stable
966,97,97,97,0,805.3,1119.32,sale_event,stable
967,95,95,95,0,817.29,1132.42,sale_event,stable
968,108,108,108,0,895.77,1268.32,sale_event,stable
969,108,108,108,0,947.01,1325.39,sale_event,stable
